Year,Name,POS,Salary,Team Abbv.,Team Name,Division
2013,Todd Herremans,G,"$3,000,000",PHI,Philadelphia Eagles,NFC East
2013,Evan Mathis,G,"$3,000,000",PHI,Philadelphia Eagles,NFC East
2013,Terence Newman,CB,"$3,000,000",CIN,Cincinnati Bengals,AFC North
2013,Patrick Chung,SS,"$3,000,000",PHI,Philadelphia Eagles,NFC East
2013,Jamaal Charles,RB,"$3,000,000",KC,Kansas City Chiefs,AFC West
2013,Chris Ivory,RB,"$3,000,000",NYJ,New York Jets,AFC East
2013,Drew Stanton,QB,"$3,000,000",ARI,Arizona Cardinals,NFC West
2013,Joel Dreessen,TE,"$3,000,000",DEN,Denver Broncos,AFC West
2013,Wesley Woodyard,ILB,"$3,000,000",DEN,Denver Broncos,AFC West
2013,Kevin Vickerson,DT,"$3,000,000",DEN,Denver Broncos,AFC West
2013,Darren Sproles,RB,"$3,000,000",NO,New Orleans Saints,NFC South
2013,Kevin Kolb,QB,"$3,000,000",BUF,Buffalo Bills,AFC East
2013,Wade Smith,G,"$3,000,000",HOU,Houston Texans,AFC South
2013,Pat McAfee,P,"$2,977,000",IND,Indianapolis Colts,AFC South
2013,Wallace Gilberry,DE,"$2,950,000",CIN,Cincinnati Bengals,AFC North
2013,Jerome Felton,FB,"$2,941,178",MIN,Minnesota Vikings,NFC North
2013,Patrick Willis,ILB,"$2,937,000",SF,San Francisco 49ers,NFC West
2013,Chris Canty,DE,"$2,840,000",BAL,Baltimore Ravens,AFC North
2013,Joe Staley,LT,"$2,800,000",SF,San Francisco 49ers,NFC West
2013,Donnie Avery,WR,"$2,800,000",KC,Kansas City Chiefs,AFC West
2013,Kaluka Maiava,ILB,"$2,765,000",OAK,Oakland Raiders,AFC West
2013,John Cyprien,SS,"$2,762,528",JAC,Jacksonville Jaguars,AFC South
2013,Harvey Dahl,G,"$2,750,000",STL,St. Louis Rams,NFC West
2013,Harry Douglas,WR,"$2,750,000",ATL,Atlanta Falcons,NFC South
2013,Shaun Hill,QB,"$2,750,000",DET,Detroit Lions,NFC North
2013,BenJarvus Green-Ellis,RB,"$2,750,000",CIN,Cincinnati Bengals,AFC North
2013,Chris Clemons,FS,"$2,750,000",MIA,Miami Dolphins,AFC East
2013,Justin Hunter,WR,"$2,729,836",TEN,Tennessee Titans,AFC South
2013,Hakeem Nicks,WR,"$2,725,000",NYG,New  York Giants,NFC East
2013,Kyle Cook,C,"$2,700,000",CIN,Cincinnati Bengals,AFC North
2013,Fred Jackson,RB,"$2,700,000",BUF,Buffalo Bills,AFC East
2013,Zach Ertz,TE,"$2,697,144",PHI,Philadelphia Eagles,NFC East
2013,Davone Bess,WR,"$2,683,334",CLE,Cleveland Browns,AFC North
2013,John Phillips,TE,"$2,650,000",SD,San Diego Chargers,AFC West
2013,Darius Slay,CB,"$2,631,764",DET,Detroit Lions,NFC North
2013,Jacob Tamme,TE,"$2,625,000",DEN,Denver Broncos,AFC West
2013,Nick Hardwick,C,"$2,600,000",SD,San Diego Chargers,AFC West
2013,Stephen Gostkowski,K,"$2,600,000",NE,New England Patriots,AFC East
2013,Steve McLendon,DT,"$2,575,000",PIT,Pittsburgh Steelers,AFC North
2013,Lyle Sendlein,C,"$2,550,000",ARI,Arizona Cardinals,NFC West
2013,Manti Te'o,ILB,"$2,546,760",SD,San Diego Chargers,AFC West
2013,Mike Tolbert,FB,"$2,525,000",CAR,Carolina Panthers,NFC South
2013,Malcolm Jenkins,FS,"$2,514,000",NO,New Orleans Saints,NFC South
2013,Pierre Thomas,RB,"$2,500,000",NO,New Orleans Saints,NFC South
2013,Stephen Nicholas,OLB,"$2,500,000",ATL,Atlanta Falcons,NFC South
2013,Jonathan Goodwin,C,"$2,500,000",SF,San Francisco 49ers,NFC West
2013,Emmanuel Sanders,WR,"$2,500,000",PIT,Pittsburgh Steelers,AFC North
2013,Fred Davis,TE,"$2,500,000",WAS,Washington Commanders,NFC East
2013,Letroy Guion,DE,"$2,500,000",MIN,Minnesota Vikings,NFC North
2013,Kevin Burnett,OLB,"$2,500,000",OAK,Oakland Raiders,AFC West
2013,Jamarca Sanford,SS,"$2,500,000",MIN,Minnesota Vikings,NFC North
2013,Tommy Kelly,DT,"$2,500,000",NE,New England Patriots,AFC East
2013,Darrius Heyward-Bey,WR,"$2,500,000",IND,Indianapolis Colts,AFC South
2013,Rashard Mendenhall,RB,"$2,500,000",ARI,Arizona Cardinals,NFC West
2013,Matt Prater,K,"$2,500,000",DEN,Denver Broncos,AFC West
2013,Craig Stevens,TE,"$2,500,000",TEN,Tennessee Titans,AFC South
2013,Duane Brown,LT,"$2,500,000",HOU,Houston Texans,AFC South
2013,Benjamin Watson,TE,"$2,450,000",NO,New Orleans Saints,NFC South
2013,Geno Smith,QB,"$2,435,620",NYJ,New York Jets,AFC East
2013,Kroy Biermann,OLB,"$2,400,000",ATL,Atlanta Falcons,NFC South
2013,Matt Bryant,K,"$2,400,000",ATL,Atlanta Falcons,NFC South
2013,Rob Ninkovich,OLB,"$2,400,000",NE,New England Patriots,AFC East
2013,Russell Allen,OLB,"$2,400,000",JAC,Jacksonville Jaguars,AFC South
2013,Cornellius Carradine,DE,"$2,383,312",SF,San Francisco 49ers,NFC West
2013,Cam Newton,QB,"$2,377,318",CAR,Carolina Panthers,NFC South
2013,Phil Dawson,K,"$2,350,000",SF,San Francisco 49ers,NFC West
2013,Bradley Fletcher,CB,"$2,350,000",PHI,Philadelphia Eagles,NFC East
2013,Mike McGlynn,G,"$2,350,000",IND,Indianapolis Colts,AFC South
2013,John Kuhn,FB,"$2,350,000",GB,Green Bay Packers,NFC North
2013,Josh Scobee,K,"$2,350,000",JAC,Jacksonville Jaguars,AFC South
2013,Scott Chandler,TE,"$2,350,000",BUF,Buffalo Bills,AFC East
2013,Zach Strief,RT,"$2,325,000",NO,New Orleans Saints,NFC South
2013,Robert Woods,WR,"$2,324,472",BUF,Buffalo Bills,AFC East
2013,Jerod Mayo,ILB,"$2,300,000",NE,New England Patriots,AFC East
2013,King Dunlap,LT,"$2,300,000",SD,San Diego Chargers,AFC West
2013,Menelik Watson,RT,"$2,272,164",OAK,Oakland Raiders,AFC West
2013,Thomas Morstead,P,"$2,250,000",NO,New Orleans Saints,NFC South
2013,Mackenzy Bernadeau,C,"$2,250,000",DAL,Dallas Cowboys,NFC East
2013,Craig Dahl,SS,"$2,250,000",SF,San Francisco 49ers,NFC West
2013,Dan Connolly,G,"$2,250,000",NE,New England Patriots,AFC East
2013,Nick Novak,K,"$2,250,000",SD,San Diego Chargers,AFC West
2013,Brandon Myers,TE,"$2,250,000",NYG,New  York Giants,NFC East
2013,Erik Pears,RT,"$2,250,000",BUF,Buffalo Bills,AFC East
2013,Brice McCain,CB,"$2,250,000",HOU,Houston Texans,AFC South
2013,Marcell Dareus,DT,"$2,230,210",BUF,Buffalo Bills,AFC East
2013,Rob Sims,G,"$2,225,000",DET,Detroit Lions,NFC North
2013,Johnthan Banks,CB,"$2,222,324",TB,Tampa Bay Buccaneers,NFC South
2013,Adam Vinatieri,K,"$2,200,000",IND,Indianapolis Colts,AFC South
2013,Dwan Edwards,DT,"$2,200,000",CAR,Carolina Panthers,NFC South
2013,Brandon Pettigrew,TE,"$2,196,250",DET,Detroit Lions,NFC North
2013,A.J. Green,WR,"$2,164,826",CIN,Cincinnati Bengals,AFC North
2013,Heath Miller,TE,"$2,162,000",PIT,Pittsburgh Steelers,AFC North
2013,Kawann Short,DT,"$2,152,516",CAR,Carolina Panthers,NFC South
2013,Earl Thomas,FS,"$2,150,000",SEA,Seattle Seahawks,NFC West
2013,Roberto Garza,C,"$2,125,000",CHI,Chicago Bears,NFC North
2013,Devin Hester,WR,"$2,107,523",CHI,Chicago Bears,NFC North
2013,Ramon Foster,G,"$2,100,000",PIT,Pittsburgh Steelers,AFC North
2013,Adam-Pacman Jones,CB,"$2,100,000",CIN,Cincinnati Bengals,AFC North
2013,John Abraham,OLB,"$2,100,000",ARI,Arizona Cardinals,NFC West
2013,Jon Beason,ILB,"$2,078,125",NYG,New  York Giants,NFC East
2013,Tyson Alualu,DE,"$2,072,500",JAC,Jacksonville Jaguars,AFC South
2013,Lorenzo Alexander,OLB,"$2,065,000",ARI,Arizona Cardinals,NFC West
2013,Patrick Peterson,CB,"$2,050,409",ARI,Arizona Cardinals,NFC West
2013,Adam Carriker,DE,"$2,050,000",WAS,Washington Commanders,NFC East
2013,Corey Graham,FS,"$2,050,000",BAL,Baltimore Ravens,AFC North
2013,John Greco,G,"$2,040,000",CLE,Cleveland Browns,AFC North
2013,Brian De La Puente,C,"$2,023,000",NO,New Orleans Saints,NFC South
2013,Stevie Brown,SS,"$2,023,000",NYG,New  York Giants,NFC East
2013,Andre Brown,RB,"$2,023,000",NYG,New  York Giants,NFC East
2013,Austin Howard,RT,"$2,023,000",NYJ,New York Jets,AFC East
2013,Arthur Jones,DT,"$2,023,000",BAL,Baltimore Ravens,AFC North
2013,Dennis Pitta,TE,"$2,023,000",BAL,Baltimore Ravens,AFC North
2013,Sam Shields,CB,"$2,023,000",GB,Green Bay Packers,NFC North
2013,Josh Freeman,QB,"$2,000,001",MIN,Minnesota Vikings,NFC North
2013,Orlando Scandrick,CB,"$2,000,000",DAL,Dallas Cowboys,NFC East
2013,Jason Hatcher,DE,"$2,000,000",DAL,Dallas Cowboys,NFC East
2013,Josh Wilson,CB,"$2,000,000",WAS,Washington Commanders,NFC East
2013,Vance Walker,DE,"$2,000,000",OAK,Oakland Raiders,AFC West
2013,Ryan Succop,K,"$2,000,000",KC,Kansas City Chiefs,AFC West
2013,Darius Butler,FS,"$2,000,000",IND,Indianapolis Colts,AFC South
2013,Adrian Wilson,S,"$2,000,000",NE,New England Patriots,AFC East
2013,Vonta Leach,FB,"$2,000,000",BAL,Baltimore Ravens,AFC North
2013,T.J. Lang,G,"$2,000,000",GB,Green Bay Packers,NFC North
2013,Eric Winston,RT,"$2,000,000",ARI,Arizona Cardinals,NFC West
2013,Mike Adams,SS,"$2,000,000",DEN,Denver Broncos,AFC West
2013,Terrance Knighton,DT,"$2,000,000",DEN,Denver Broncos,AFC West
2013,David Bruton,SS,"$2,000,000",DEN,Denver Broncos,AFC West
2013,George Wilson,S,"$2,000,000",TEN,Tennessee Titans,AFC South
2013,Demar Dotson,RT,"$2,000,000",TB,Tampa Bay Buccaneers,NFC South
2013,Roy Miller,DT,"$2,000,000",JAC,Jacksonville Jaguars,AFC South
2013,Shane Lechler,P,"$2,000,000",HOU,Houston Texans,AFC South
2013,Evander Hood,DE,"$1,992,325",PIT,Pittsburgh Steelers,AFC North
2013,Kevin Minter,ILB,"$1,977,944",ARI,Arizona Cardinals,NFC West
2013,Daryl Washington,ILB,"$1,935,294",ARI,Arizona Cardinals,NFC West
2013,Ahmad Bradshaw,RB,"$1,918,750",IND,Indianapolis Colts,AFC South
2013,Kiko Alonso,OLB,"$1,912,564",BUF,Buffalo Bills,AFC East
2013,Thomas DeCoud,S,"$1,900,000",ATL,Atlanta Falcons,NFC South
2013,Sam Koch,P,"$1,900,000",BAL,Baltimore Ravens,AFC North
2013,Vontae Davis,CB,"$1,861,250",IND,Indianapolis Colts,AFC South
2013,Bruce Gradkowski,QB,"$1,850,000",PIT,Pittsburgh Steelers,AFC North
2013,Steve Weatherford,P,"$1,850,000",NYG,New  York Giants,NFC East
2013,Will Montgomery,C,"$1,850,000",WAS,Washington Commanders,NFC East
2013,Julio Jones,WR,"$1,846,250",ATL,Atlanta Falcons,NFC South
2013,Dez Bryant,WR,"$1,807,500",DAL,Dallas Cowboys,NFC East
2013,Mario Manningham,WR,"$1,800,000",SF,San Francisco 49ers,NFC West
2013,Anthony Collins,LT,"$1,800,000",CIN,Cincinnati Bengals,AFC North
2013,Jay Feely,K,"$1,800,000",ARI,Arizona Cardinals,NFC West
2013,Rashad Johnson,FS,"$1,800,000",ARI,Arizona Cardinals,NFC West
2013,Danny Woodhead,RB,"$1,750,000",SD,San Diego Chargers,AFC West
2013,Pat Sims,DT,"$1,750,000",OAK,Oakland Raiders,AFC West
2013,Le'Veon Bell,RB,"$1,741,305",PIT,Pittsburgh Steelers,AFC North
2013,Logan Paulsen,TE,"$1,730,000",WAS,Washington Commanders,NFC East
2013,Johnathan Hankins,DT,"$1,716,408",NYG,New  York Giants,NFC East
2013,Louis Delmas,FS,"$1,715,000",DET,Detroit Lions,NFC North
2013,Donald Brown,RB,"$1,705,000",IND,Indianapolis Colts,AFC South
2013,Charles Godfrey,SS,"$1,700,000",CAR,Carolina Panthers,NFC South
2013,Knowshon Moreno,RB,"$1,700,000",DEN,Denver Broncos,AFC West
2013,Michael Otto,LT,"$1,700,000",TEN,Tennessee Titans,AFC South
2013,Aldon Smith,OLB,"$1,682,636",SF,San Francisco 49ers,NFC West
2013,Jon Bostic,ILB,"$1,651,036",CHI,Chicago Bears,NFC North
2013,Darrel Young,FB,"$1,650,000",WAS,Washington Commanders,NFC East
2013,Antwan Barnes,OLB,"$1,650,000",NYJ,New York Jets,AFC East
2013,Alex Boone,G,"$1,600,000",SF,San Francisco 49ers,NFC West
2013,Mike Nugent,K,"$1,600,000",CIN,Cincinnati Bengals,AFC North
2013,Jerome Simpson,WR,"$1,600,000",MIN,Minnesota Vikings,NFC North
2013,Matthew Slater,WR,"$1,600,000",NE,New England Patriots,AFC East
2013,Nate Garner,RT,"$1,600,000",MIA,Miami Dolphins,AFC East
2013,David Amerson,CB,"$1,585,656",WAS,Washington Commanders,NFC East
2013,Manuel Ramirez,G,"$1,565,000",DEN,Denver Broncos,AFC West
2013,Ian Williams,DT,"$1,555,000",SF,San Francisco 49ers,NFC West
2013,C.J. Spiller,RB,"$1,550,834",BUF,Buffalo Bills,AFC East
2013,John Carlson,TE,"$1,550,000",MIN,Minnesota Vikings,NFC North
2013,Jon Condo,LS,"$1,550,000",OAK,Oakland Raiders,AFC West
2013,Jeff King,TE,"$1,550,000",ARI,Arizona Cardinals,NFC West
2013,Chris Clark,LT,"$1,548,666",DEN,Denver Broncos,AFC West
2013,Paris Lenon,ILB,"$1,540,000",DEN,Denver Broncos,AFC West
2013,Jamie Collins,OLB,"$1,520,272",NE,New England Patriots,AFC East
2013,Jake Locker,QB,"$1,519,182",TEN,Tennessee Titans,AFC South
2013,Tyron Smith,LT,"$1,511,009",DAL,Dallas Cowboys,NFC East
2013,Willie Young,OLB,"$1,500,000",DET,Detroit Lions,NFC North
2013,Heath Farwell,ILB,"$1,500,000",SEA,Seattle Seahawks,NFC West
2013,Brian Waters,G,"$1,500,000",DAL,Dallas Cowboys,NFC East
2013,Victor Butler,OLB,"$1,500,000",NO,New Orleans Saints,NFC South
2013,Dan Skuta,OLB,"$1,500,000",SF,San Francisco 49ers,NFC West
2013,William Gay,CB,"$1,500,000",PIT,Pittsburgh Steelers,AFC North
2013,E.J. Biggers,CB,"$1,500,000",WAS,Washington Commanders,NFC East
2013,Reed Doughty,S,"$1,500,000",WAS,Washington Commanders,NFC East
2013,Fred Evans,DT,"$1,500,000",MIN,Minnesota Vikings,NFC North
2013,Erin Henderson,ILB,"$1,500,000",MIN,Minnesota Vikings,NFC North
2013,Mike Jenkins,CB,"$1,500,000",OAK,Oakland Raiders,AFC West
2013,Dawan Landry,S,"$1,500,000",NYJ,New York Jets,AFC East
2013,Jameel McClain,ILB,"$1,500,000",BAL,Baltimore Ravens,AFC North
2013,Dave Zastudil,P,"$1,500,000",ARI,Arizona Cardinals,NFC West
2013,Antoine Cason,CB,"$1,500,000",ARI,Arizona Cardinals,NFC West
2013,Jasper Brinkley,ILB,"$1,500,000",ARI,Arizona Cardinals,NFC West
2013,Jason Campbell,QB,"$1,500,000",CLE,Cleveland Browns,AFC North
2013,Quentin Jammer,S,"$1,500,000",DEN,Denver Broncos,AFC West
2013,Robert Turner,C,"$1,500,000",TEN,Tennessee Titans,AFC South
2013,Michael Bush,RB,"$1,500,000",CHI,Chicago Bears,NFC North
2013,Brad Meester,C,"$1,500,000",JAC,Jacksonville Jaguars,AFC South
2013,Sen'Derrick Marks,DT,"$1,500,000",JAC,Jacksonville Jaguars,AFC South
2013,Von Miller,OLB,"$1,477,964",DEN,Denver Broncos,AFC West
2013,Blaine Gabbert,QB,"$1,466,058",JAC,Jacksonville Jaguars,AFC South
2013,L.P. Ladouceur,LS,"$1,465,000",DAL,Dallas Cowboys,NFC East
2013,Margus Hunt,DT,"$1,454,892",CIN,Cincinnati Bengals,AFC North
2013,Jarrett Bush,CB,"$1,450,000",GB,Green Bay Packers,NFC North
2013,Don Carey,SS,"$1,430,000",DET,Detroit Lions,NFC North
2013,Tarell Brown,CB,"$1,425,000",SF,San Francisco 49ers,NFC West
2013,Shaun Suisham,K,"$1,425,000",PIT,Pittsburgh Steelers,AFC North
2013,Jamar Taylor,CB,"$1,422,200",MIA,Miami Dolphins,AFC East
2013,Vance McDonald,TE,"$1,402,584",SF,San Francisco 49ers,NFC West
2013,James Harrison,OLB,"$1,400,000",CIN,Cincinnati Bengals,AFC North
2013,Shaun Phillips,DE,"$1,400,000",DEN,Denver Broncos,AFC West
2013,Jonathan Casillas,OLB,"$1,400,000",TB,Tampa Bay Buccaneers,NFC South
2013,Moise Fokou,ILB,"$1,400,000",TEN,Tennessee Titans,AFC South
2013,J.J. Watt,DE,"$1,396,590",HOU,Houston Texans,AFC South
2013,Andrew Luck,QB,"$1,394,909",IND,Indianapolis Colts,AFC South
2013,Adam Snyder,G,"$1,393,000",SF,San Francisco 49ers,NFC West
2013,Chris Williams,G,"$1,376,154",STL,St. Louis Rams,NFC West
2013,Arthur Brown,ILB,"$1,369,896",BAL,Baltimore Ravens,AFC North
2013,Kyle Orton,QB,"$1,350,000",DAL,Dallas Cowboys,NFC East
2013,Brandon LaFell,WR,"$1,350,000",CAR,Carolina Panthers,NFC South
2013,Earl Bennett,WR,"$1,350,000",CHI,Chicago Bears,NFC North
2013,Robert Griffin III,QB,"$1,349,959",WAS,Washington Commanders,NFC East
2013,Clark Harris,LS,"$1,340,000",CIN,Cincinnati Bengals,AFC North
2013,Jon Dorenbos,LS,"$1,340,000",PHI,Philadelphia Eagles,NFC East
2013,Mike Goodson,RB,"$1,331,941",NYJ,New York Jets,AFC East
2013,D.J. Williams,ILB,"$1,328,125",CHI,Chicago Bears,NFC North
2013,Adam Podlesh,P,"$1,325,000",CHI,Chicago Bears,NFC North
2013,D.J. Swearinger,FS,"$1,324,128",HOU,Houston Texans,AFC South
2013,Corey Peters,DT,"$1,323,000",ATL,Atlanta Falcons,NFC South
2013,Jason Fox,RT,"$1,323,000",DET,Detroit Lions,NFC North
2013,Jimmy Graham,TE,"$1,323,000",NO,New Orleans Saints,NFC South
2013,Donald Butler,ILB,"$1,323,000",SD,San Diego Chargers,AFC West
2013,Cam Thomas,DT,"$1,323,000",SD,San Diego Chargers,AFC West
2013,Danario Alexander,WR,"$1,323,000",SD,San Diego Chargers,AFC West
2013,Perry Riley,ILB,"$1,323,000",WAS,Washington Commanders,NFC East
2013,Chris Baker,DT,"$1,323,000",WAS,Washington Commanders,NFC East
2013,J.D. Walton,C,"$1,323,000",WAS,Washington Commanders,NFC East
2013,A.J. Jefferson,CB,"$1,323,000",MIN,Minnesota Vikings,NFC North
2013,Jared Veldheer,RT,"$1,323,000",OAK,Oakland Raiders,AFC West
2013,Jeff Cumberland,TE,"$1,323,000",NYJ,New York Jets,AFC East
2013,Jacoby Ford,WR,"$1,323,000",OAK,Oakland Raiders,AFC West
2013,Jon Asamoah,G,"$1,323,000",KC,Kansas City Chiefs,AFC West
2013,Kendrick Lewis,FS,"$1,323,000",KC,Kansas City Chiefs,AFC West
2013,Jeff Linkenbach,RT,"$1,323,000",IND,Indianapolis Colts,AFC South
2013,Cassius Vaughn,CB,"$1,323,000",IND,Indianapolis Colts,AFC South
2013,Ed Dickson,TE,"$1,323,000",BAL,Baltimore Ravens,AFC North
2013,Andrew Quarless,TE,"$1,323,000",GB,Green Bay Packers,NFC North
2013,Marshall Newhouse,RT,"$1,323,000",GB,Green Bay Packers,NFC North
2013,Evan Smith,C,"$1,323,000",GB,Green Bay Packers,NFC North
2013,Andre Roberts,WR,"$1,323,000",ARI,Arizona Cardinals,NFC West
2013,Shawn Lauvao,G,"$1,323,000",CLE,Cleveland Browns,AFC North
2013,Eric Decker,WR,"$1,323,000",DEN,Denver Broncos,AFC West
2013,Alterraun Verner,CB,"$1,323,000",TEN,Tennessee Titans,AFC South
2013,Ted Larsen,G,"$1,323,000",TB,Tampa Bay Buccaneers,NFC South
2013,Daniel Te'o-Nesheim,DE,"$1,323,000",TB,Tampa Bay Buccaneers,NFC South
2013,Major Wright,S,"$1,323,000",CHI,Chicago Bears,NFC North
2013,Corey Wootton,DT,"$1,323,000",CHI,Chicago Bears,NFC North
2013,John Jerry,G,"$1,323,000",MIA,Miami Dolphins,AFC East
2013,Arthur Moats,OLB,"$1,323,000",BUF,Buffalo Bills,AFC East
2013,Trent Richardson,RB,"$1,321,354",IND,Indianapolis Colts,AFC South
2013,Garrett Reynolds,G,"$1,315,000",ATL,Atlanta Falcons,NFC South
2013,Montee Ball,RB,"$1,304,512",DEN,Denver Broncos,AFC West
2013,Mike Iupati,G,"$1,302,000",SF,San Francisco 49ers,NFC West
2013,Jon Ryan,P,"$1,300,000",SEA,Seattle Seahawks,NFC West
2013,Charlie Whitehurst,QB,"$1,300,000",SD,San Diego Chargers,AFC West
2013,Nick Sundberg,LS,"$1,300,000",WAS,Washington Commanders,NFC East
2013,Greg Hardy,DE,"$1,300,000",CAR,Carolina Panthers,NFC South
2013,Quentin Groves,OLB,"$1,300,000",CLE,Cleveland Browns,AFC North
2013,Christian Ponder,QB,"$1,298,518",MIN,Minnesota Vikings,NFC North
2013,Matt Kalil,LT,"$1,288,663",MIN,Minnesota Vikings,NFC North
2013,Parys Haralson,DE,"$1,281,250",NO,New Orleans Saints,NFC South
2013,Aaron Dobson,WR,"$1,278,360",NE,New England Patriots,AFC East
2013,Larry English,OLB,"$1,275,000",SD,San Diego Chargers,AFC West
2013,Jason Pierre-Paul,DE,"$1,275,000",NYG,New  York Giants,NFC East
2013,Nick Fairley,DT,"$1,274,000",DET,Detroit Lions,NFC North
2013,Robert Alford,CB,"$1,258,744",ATL,Atlanta Falcons,NFC South
2013,Adam Hayward,OLB,"$1,257,000",TB,Tampa Bay Buccaneers,NFC South
2013,Eddie Lacy,RB,"$1,252,208",GB,Green Bay Packers,NFC North
2013,Dominic Raiola,C,"$1,250,000",DET,Detroit Lions,NFC North
2013,C.J. Spillman,S,"$1,250,000",SF,San Francisco 49ers,NFC West
2013,Brandon Graham,DE,"$1,250,000",PHI,Philadelphia Eagles,NFC East
2013,Chad Rinehart,G,"$1,250,000",SD,San Diego Chargers,AFC West
2013,DeAngelo Hall,CB,"$1,250,000",WAS,Washington Commanders,NFC East
2013,Fili Moala,DE,"$1,250,000",IND,Indianapolis Colts,AFC South
2013,Brandon Fields,P,"$1,250,000",MIA,Miami Dolphins,AFC East
2013,James Anderson,OLB,"$1,250,000",CHI,Chicago Bears,NFC North
2013,John Denney,LS,"$1,250,000",MIA,Miami Dolphins,AFC East
2013,Christine Michael,RB,"$1,239,132",SEA,Seattle Seahawks,NFC West
2013,Robert Quinn,OLB,"$1,232,829",STL,St. Louis Rams,NFC West
2013,Corey Hilliard,RT,"$1,230,000",DET,Detroit Lions,NFC North
2013,Mike Pouncey,C,"$1,216,790",MIA,Miami Dolphins,AFC East
2013,C.J. Mosley,DT,"$1,200,000",DET,Detroit Lions,NFC North
2013,Phil Costa,C,"$1,200,000",DAL,Dallas Cowboys,NFC East
2013,Kedric Golston,DT,"$1,200,000",WAS,Washington Commanders,NFC East
2013,Stewart Bradley,ILB,"$1,200,000",DEN,Denver Broncos,AFC West
2013,Ryan Mathews,RB,"$1,195,500",SD,San Diego Chargers,AFC West
2013,Brandon Meriweather,SS,"$1,179,412",WAS,Washington Commanders,NFC East
2013,Ryan Kerrigan,OLB,"$1,167,754",WAS,Washington Commanders,NFC East
2013,Domenik Hixon,WR,"$1,162,500",CAR,Carolina Panthers,NFC South
2013,Derrick Morgan,OLB,"$1,160,000",TEN,Tennessee Titans,AFC South
2013,Nate Solder,LT,"$1,151,408",NE,New England Patriots,AFC East
2013,Justin Durant,OLB,"$1,150,000",DAL,Dallas Cowboys,NFC East
2013,Chris Kuper,G,"$1,150,000",DEN,Denver Broncos,AFC West
2013,Justin Forsett,RB,"$1,150,000",JAC,Jacksonville Jaguars,AFC South
2013,Corey Liuget,DT,"$1,130,976",SD,San Diego Chargers,AFC West
2013,Morris Claiborne,CB,"$1,129,296",DAL,Dallas Cowboys,NFC East
2013,Maurkice Pouncey,C,"$1,127,250",PIT,Pittsburgh Steelers,AFC North
2013,Garry Williams,G,"$1,125,000",CAR,Carolina Panthers,NFC South
2013,Daryl Smith,ILB,"$1,125,000",BAL,Baltimore Ravens,AFC North
2013,Adrian Clayborn,DE,"$1,121,378",TB,Tampa Bay Buccaneers,NFC South
2013,Prince Amukamara,CB,"$1,118,718",NYG,New  York Giants,NFC East
2013,Cedric Peerman,RB,"$1,115,000",CIN,Cincinnati Bengals,AFC North
2013,Phil Taylor,DT,"$1,110,750",CLE,Cleveland Browns,AFC North
2013,Travis Kelce,TE,"$1,108,304",KC,Kansas City Chiefs,AFC West
2013,Anthony Castonzo,LT,"$1,102,372",IND,Indianapolis Colts,AFC South
2013,Larry Warford,G,"$1,102,000",DET,Detroit Lions,NFC North
2013,Montell Owens,FB,"$1,100,000",DET,Detroit Lions,NFC North
2013,Ryan Cook,C,"$1,100,000",DAL,Dallas Cowboys,NFC East
2013,Matt Spaeth,TE,"$1,100,000",PIT,Pittsburgh Steelers,AFC North
2013,Kurt Coleman,FS,"$1,100,000",PHI,Philadelphia Eagles,NFC East
2013,David Garrard,QB,"$1,100,000",NYJ,New York Jets,AFC East
2013,Ted Ginn Jr.,WR,"$1,100,000",CAR,Carolina Panthers,NFC South
2013,Captain Munnerlyn,CB,"$1,100,000",CAR,Carolina Panthers,NFC South
2013,Travelle Wharton,G,"$1,100,000",CAR,Carolina Panthers,NFC South
2013,Chase Blackburn,OLB,"$1,100,000",CAR,Carolina Panthers,NFC South
2013,Sio Moore,OLB,"$1,095,832",OAK,Oakland Raiders,AFC West
2013,Justin Drescher,LS,"$1,090,000",NO,New Orleans Saints,NFC South
2013,Winston Justice,LT,"$1,090,000",DEN,Denver Broncos,AFC West
2013,Jeromy Miles,SS,"$1,089,529",BAL,Baltimore Ravens,AFC North
2013,Bennie Logan,DT,"$1,089,092",PHI,Philadelphia Eagles,NFC East
2013,Mike Windt,LS,"$1,080,000",SD,San Diego Chargers,AFC West
2013,Cameron Jordan,DE,"$1,077,855",NO,New Orleans Saints,NFC South
2013,Leon McFadden,CB,"$1,076,252",CLE,Cleveland Browns,AFC North
2013,Jermaine Gresham,TE,"$1,075,500",CIN,Cincinnati Bengals,AFC North
2013,James Carpenter,G,"$1,069,682",SEA,Seattle Seahawks,NFC West
2013,Jonathan Baldwin,WR,"$1,061,510",SF,San Francisco 49ers,NFC West
2013,Blidi Wreh-Wilson,CB,"$1,061,324",TEN,Tennessee Titans,AFC South
2013,Robert Ayers,DE,"$1,060,000",DEN,Denver Broncos,AFC West
2013,Christian Yount,LS,"$1,055,000",CLE,Cleveland Browns,AFC North
2013,Jimmy Smith,CB,"$1,053,336",BAL,Baltimore Ravens,AFC North
2013,T.J. McDonald,FS,"$1,053,000",STL,St. Louis Rams,NFC West
2013,Mark Ingram,RB,"$1,049,250",NO,New Orleans Saints,NFC South
2013,Brian Winters,G,"$1,048,876",NYJ,New York Jets,AFC East
2013,Sean Weatherspoon,ILB,"$1,047,500",ATL,Atlanta Falcons,NFC South
